time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-06 00:00:00+00:00,4.0,3.0,17,12
2024-10-07 00:00:00+00:00,610.0,13.0,207,17
2024-10-08 00:00:00+00:00,1030.0,21.0,414,27
2024-10-09 00:00:00+00:00,419.0,16.0,180,25
2024-10-10 00:00:00+00:00,530.0,13.0,159,33
2024-10-11 00:00:00+00:00,22.0,3.0,56,22
2024-10-12 00:00:00+00:00,128.0,6.0,29,7
2024-10-13 00:00:00+00:00,8.0,4.0,11,11
2024-10-14 00:00:00+00:00,713.0,20.0,233,39
2024-10-15 00:00:00+00:00,1098.0,10.0,381,51
2024-10-16 00:00:00+00:00,1483.0,28.0,645,51
2024-10-17 00:00:00+00:00,365.0,19.0,264,33
2024-10-18 00:00:00+00:00,294.0,14.0,158,30
2024-10-19 00:00:00+00:00,,,7,4
