referrer,views_total,views_unique
github.com,223,38
Google,186,41
ethyca.atlassian.net,45,8
ethyca.com,18,12
github.atlassian.com,9,1
security.snyk.io,7,2
ethyca.github.io,4,3
axioscode.atlassian.net,4,1
cvedetails.com,3,2
cn.bing.com,3,1
