time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-08 00:00:00+00:00,2814,175,781,71
2025-04-09 00:00:00+00:00,5743,239,911,118
2025-04-10 00:00:00+00:00,2019,186,416,76
2025-04-11 00:00:00+00:00,1276,126,213,35
2025-04-12 00:00:00+00:00,7,7,15,4
2025-04-13 00:00:00+00:00,43,9,11,7
2025-04-14 00:00:00+00:00,2317,187,494,50
2025-04-15 00:00:00+00:00,1233,134,292,45
2025-04-16 00:00:00+00:00,1458,158,410,53
2025-04-17 00:00:00+00:00,1914,159,359,44
2025-04-18 00:00:00+00:00,1990,159,389,34
2025-04-19 00:00:00+00:00,436,48,128,13
2025-04-20 00:00:00+00:00,416,38,229,14
2025-04-21 00:00:00+00:00,2882,158,625,32
