url_path,views_total,views_unique
/ethyca/fides,288,112
/ethyca/fides/pulls,220,27
/ethyca/fides/actions,71,12
/ethyca/fides/pulls/mikeGarifullin,62,1
/ethyca/fides/pull/8113,54,6
/ethyca/fides/issues,51,49
/ethyca/fides/pull/8110,37,4
/ethyca/fides/pull/8136,34,5
/ethyca/fides/releases,31,14
/ethyca/fides/commit/67e43b10b1096c7f84d5c0eeba08ee3b7846b7cd,27,4
