referrer,views_total,views_unique
github.com,836,51
ethyca.com,163,49
Google,133,55
ethyca.github.io,65,14
ethyca.atlassian.net,43,8
DuckDuckGo,10,1
privacy.ethyca.com,1,1
docs.ethyca.com,1,1
mail.google.com,1,1
com.google.android.gm,1,1
