time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-11 00:00:00+00:00,28,10,54,10
2025-05-12 00:00:00+00:00,964,133,269,30
2025-05-13 00:00:00+00:00,970,138,191,52
2025-05-14 00:00:00+00:00,1485,156,400,72
2025-05-15 00:00:00+00:00,1238,135,226,59
2025-05-16 00:00:00+00:00,500,67,150,36
2025-05-17 00:00:00+00:00,30,16,12,6
2025-05-18 00:00:00+00:00,5,5,20,5
2025-05-19 00:00:00+00:00,747,108,226,58
2025-05-20 00:00:00+00:00,910,119,183,48
2025-05-21 00:00:00+00:00,1867,207,290,45
2025-05-22 00:00:00+00:00,1014,100,172,48
2025-05-23 00:00:00+00:00,1160,102,227,39
2025-05-24 00:00:00+00:00,24,9,14,10
