time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-07 00:00:00+00:00,345,40,207,29
2024-05-08 00:00:00+00:00,1340,87,196,30
2024-05-09 00:00:00+00:00,718,66,295,28
2024-05-10 00:00:00+00:00,997,89,208,32
2024-05-11 00:00:00+00:00,144,30,76,14
2024-05-12 00:00:00+00:00,7,7,29,8
2024-05-13 00:00:00+00:00,759,84,295,35
2024-05-14 00:00:00+00:00,926,75,360,28
2024-05-15 00:00:00+00:00,925,97,377,31
2024-05-16 00:00:00+00:00,626,43,309,34
2024-05-17 00:00:00+00:00,463,47,214,20
2024-05-18 00:00:00+00:00,48,14,14,6
2024-05-19 00:00:00+00:00,80,22,10,7
2024-05-20 00:00:00+00:00,658,60,413,34
