referrer,views_total,views_unique
github.com,114,27
ethyca.atlassian.net,110,17
ethyca.github.io,30,2
Google,20,13
hub.docker.com,19,4
DuckDuckGo,8,2
vercel.com,7,1
ethyca.com,4,2
com.slack,2,1
chatgpt.com,1,1
