time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-01 00:00:00+00:00,480,76,107,70
2026-07-02 00:00:00+00:00,2384,105,97,73
2026-07-03 00:00:00+00:00,564,89,107,86
2026-07-04 00:00:00+00:00,1447,507,163,131
2026-07-05 00:00:00+00:00,682,70,110,84
2026-07-06 00:00:00+00:00,700,88,112,86
2026-07-07 00:00:00+00:00,521,80,86,70
2026-07-08 00:00:00+00:00,766,94,118,82
2026-07-09 00:00:00+00:00,481,121,114,75
2026-07-10 00:00:00+00:00,2079,107,127,88
2026-07-11 00:00:00+00:00,1031,54,153,111
2026-07-12 00:00:00+00:00,1403,105,139,122
2026-07-13 00:00:00+00:00,490,74,114,96
2026-07-14 00:00:00+00:00,5490,119,132,104
