referrer,views_total,views_unique
github.com,156,18
ethyca.atlassian.net,71,8
Google,40,28
ethyca.com,39,14
marcusolsson.dev,8,6
github.atlassian.com,8,1
ethyca.github.io,4,4
gist.github.com,2,2
nvd.nist.gov,2,2
avd.aquasec.com,1,1
