referrer,views_total,views_unique
Google,41,19
github.com,27,11
ethyca.github.io,20,4
claude.ai,4,1
ethyca.atlassian.net,3,1
Bing,2,2
chatgpt.com,2,2
icerocket.com,2,1
webfetch.com,2,1
123people.com,1,1
