referrer,views_total,views_unique
github.com,320,36
ethyca.com,89,46
Google,76,26
ethyca.github.io,61,6
Bing,2,2
ethyca.atlassian.net,2,1
delve.riviapps.com,1,1
mail.google.com,1,1
