referrer,views_total,views_unique
github.com,508,41
ethyca.atlassian.net,90,16
Google,58,25
app.codecov.io,6,1
DuckDuckGo,5,2
chatgpt.com,3,2
claude.ai,3,2
hub.docker.com,3,2
ethyca.com,2,1
vercel.com,2,1
