url_path,views_total,views_unique
/ethyca/fides,478,115
/ethyca/fides/pulls,192,19
/ethyca/fides/issues,90,18
/ethyca/fides/pull/1861,56,5
/ethyca/fides/pull/1859,55,7
/ethyca/fides/pull/1731,44,5
/ethyca/fides/pull/1899,44,3
/ethyca/fides/search,42,8
/ethyca/fides/pull/1861/files,38,4
/ethyca/fides/pull/1957,32,5
