referrer,views_total,views_unique
github.com,184,36
Google,56,22
ethyca.atlassian.net,46,14
chatgpt.com,5,2
hub.docker.com,2,1
DuckDuckGo,1,1
claude.ai,1,1
ethyca.com,1,1
ethyca.github.io,1,1
github.atlassian.com,1,1
