referrer,views_total,views_unique
github.com,64,26
Google,34,21
ethyca.github.io,14,1
ethyca.atlassian.net,5,3
statics.teams.cdn.office.net,5,1
chatgpt.com,4,4
ethyca.com,3,2
jvndb.jvn.jp,3,2
DuckDuckGo,2,2
claude.ai,2,2
