referrer,views_total,views_unique
github.com,120,26
Google,44,23
ethyca.atlassian.net,27,10
ethyca.github.io,13,2
ethyca.com,12,5
Bing,3,2
com.google.android.gm,2,1
yandex.ru,1,1
marcusolsson.dev,1,1
cursor.com,1,1
