referrer,views_total,views_unique
github.com,262,39
Google,144,42
ethyca.atlassian.net,70,14
statics.teams.cdn.office.net,5,4
com.slack,4,2
marcusolsson.dev,4,1
chat.fpt.com,2,2
DuckDuckGo,1,1
chatgpt.com,1,1
claude.ai,1,1
