time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-26 00:00:00+00:00,94,5,144,22
2022-09-27 00:00:00+00:00,161,9,136,18
2022-09-28 00:00:00+00:00,556,10,298,34
2022-09-29 00:00:00+00:00,463,15,619,38
2022-09-30 00:00:00+00:00,404,6,554,42
2022-10-01 00:00:00+00:00,96,4,30,8
2022-10-02 00:00:00+00:00,2,2,49,13
2022-10-03 00:00:00+00:00,421,7,763,25
2022-10-04 00:00:00+00:00,615,8,794,36
2022-10-05 00:00:00+00:00,479,7,554,35
2022-10-06 00:00:00+00:00,1299,14,609,37
2022-10-07 00:00:00+00:00,617,9,635,33
2022-10-08 00:00:00+00:00,434,9,250,16
2022-10-09 00:00:00+00:00,126,5,227,18
