referrer,views_total,views_unique
github.com,180,20
ethyca.atlassian.net,70,8
ethyca.com,42,16
Google,38,28
marcusolsson.dev,9,7
github.atlassian.com,5,1
ethyca.github.io,3,3
gist.github.com,2,2
nvd.nist.gov,2,2
avd.aquasec.com,1,1
