referrer,views_total,views_unique
github.com,1104,54
ethyca.com,225,101
ethyca.github.io,158,15
Google,49,31
DuckDuckGo,3,2
s5.riviapps.com,3,1
confluence.gft.com,3,1
youtube.com,1,1
Bing,1,1
com.google.android.gm,1,1
