referrer,views_total,views_unique
github.com,1172,59
Google,281,50
ethyca.com,157,74
ethyca.atlassian.net,48,8
mail.google.com,25,3
ethyca.github.io,4,4
Bing,3,2
cybersecurity360.it,3,1
t.co,2,2
DuckDuckGo,2,2
