referrer,views_total,views_unique
github.com,621,59
ethyca.com,258,85
Google,242,56
ethyca.github.io,59,13
ethyca.atlassian.net,25,3
docs.google.com,6,3
mail.google.com,5,4
DuckDuckGo,4,4
upwork.com,4,2
Bing,3,2
