time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-03 00:00:00+00:00,65,19,44,7
2024-02-04 00:00:00+00:00,6,6,2,2
2024-02-05 00:00:00+00:00,418,32,106,31
2024-02-06 00:00:00+00:00,615,66,349,38
2024-02-07 00:00:00+00:00,336,59,376,49
2024-02-08 00:00:00+00:00,444,58,451,33
2024-02-09 00:00:00+00:00,699,52,474,26
2024-02-10 00:00:00+00:00,26,8,15,9
2024-02-11 00:00:00+00:00,99,27,19,7
2024-02-12 00:00:00+00:00,174,25,348,29
2024-02-13 00:00:00+00:00,658,46,342,21
2024-02-14 00:00:00+00:00,299,30,199,25
2024-02-15 00:00:00+00:00,231,39,209,27
2024-02-16 00:00:00+00:00,540,77,196,24
