referrer,views_total,views_unique
github.com,817,53
Google,133,54
ethyca.com,93,43
ethyca.github.io,73,12
ethyca.atlassian.net,30,8
DuckDuckGo,10,1
Bing,6,1
mail.google.com,2,1
privacy.ethyca.com,1,1
docs.ethyca.com,1,1
