url_path,views_total,views_unique
/ethyca/fides,612,151
/ethyca/fides/pulls,272,18
/ethyca/fides/issues,147,29
/ethyca/fides/pull/1731,91,5
/ethyca/fides/search,55,15
/ethyca/fides/pull/1718,51,10
/ethyca/fides/pull/1805,45,8
/ethyca/fides/pull/1811,44,11
/ethyca/fides/pull/1786,42,7
/ethyca/fides/pull/1752,38,7
