referrer,views_total,views_unique
github.com,232,32
ethyca.com,98,60
ethyca.github.io,70,7
Google,40,17
ethyca-site-git-paid-updates-ethyca.vercel.app,8,2
mail.google.com,6,1
t.co,5,5
delve.riviapps.com,4,3
jira.lyft.net,3,2
l.workplace.com,2,1
