time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-25 00:00:00+00:00,101.0,3.0,84,20
2024-10-26 00:00:00+00:00,,,12,10
2024-10-27 00:00:00+00:00,1.0,1.0,11,6
2024-10-28 00:00:00+00:00,615.0,11.0,214,28
2024-10-29 00:00:00+00:00,814.0,8.0,399,57
2024-10-30 00:00:00+00:00,837.0,7.0,302,48
2024-10-31 00:00:00+00:00,893.0,19.0,345,27
2024-11-01 00:00:00+00:00,616.0,9.0,381,21
2024-11-02 00:00:00+00:00,42.0,3.0,11,4
2024-11-03 00:00:00+00:00,1.0,1.0,9,4
2024-11-04 00:00:00+00:00,1145.0,9.0,412,53
2024-11-05 00:00:00+00:00,1270.0,9.0,341,35
2024-11-06 00:00:00+00:00,1803.0,15.0,469,51
2024-11-07 00:00:00+00:00,799.0,10.0,313,37
