time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-21 00:00:00+00:00,,,16,6
2022-08-22 00:00:00+00:00,395.0,5.0,134,21
2022-08-23 00:00:00+00:00,91.0,4.0,185,22
2022-08-24 00:00:00+00:00,315.0,6.0,309,29
2022-08-25 00:00:00+00:00,176.0,9.0,155,25
2022-08-26 00:00:00+00:00,244.0,6.0,122,32
2022-08-27 00:00:00+00:00,1.0,1.0,45,14
2022-08-28 00:00:00+00:00,3.0,2.0,11,8
2022-08-29 00:00:00+00:00,227.0,3.0,168,20
2022-08-30 00:00:00+00:00,158.0,8.0,194,28
2022-08-31 00:00:00+00:00,309.0,11.0,341,16
2022-09-01 00:00:00+00:00,233.0,5.0,223,38
2022-09-02 00:00:00+00:00,265.0,4.0,149,20
2022-09-03 00:00:00+00:00,2.0,2.0,23,10
