referrer,views_total,views_unique
github.com,98,23
ethyca.com,58,27
ethyca.atlassian.net,57,10
Google,46,21
docs.google.com,6,1
github.atlassian.com,3,2
ethyca.github.io,2,2
marcusolsson.dev,1,1
com.google.android.gm,1,1
Baidu,1,1
