time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-03 00:00:00+00:00,114.0,7.0,112,7
2024-08-04 00:00:00+00:00,109.0,5.0,48,7
2024-08-05 00:00:00+00:00,471.0,19.0,211,36
2024-08-06 00:00:00+00:00,713.0,20.0,262,29
2024-08-07 00:00:00+00:00,1154.0,24.0,317,29
2024-08-08 00:00:00+00:00,606.0,10.0,216,36
2024-08-09 00:00:00+00:00,1124.0,21.0,356,31
2024-08-10 00:00:00+00:00,7.0,4.0,20,8
2024-08-11 00:00:00+00:00,,,30,8
2024-08-12 00:00:00+00:00,921.0,18.0,331,30
2024-08-13 00:00:00+00:00,1151.0,26.0,427,29
2024-08-14 00:00:00+00:00,1876.0,30.0,510,29
2024-08-15 00:00:00+00:00,470.0,7.0,191,30
2024-08-16 00:00:00+00:00,249.0,16.0,230,24
