referrer,views_total,views_unique
github.com,908,54
ethyca.com,93,41
Google,69,36
ethyca.github.io,42,6
docs.google.com,13,3
mail.google.com,6,2
ethyca.atlassian.net,3,3
com.google.android.gm,1,1
pypi.org,1,1
Bing,1,1
