referrer,views_total,views_unique
ethyca.atlassian.net,137,10
github.com,93,28
Google,36,27
ethyca.com,36,18
github.atlassian.com,9,1
com.google.android.gm,7,6
nvd.nist.gov,7,2
DuckDuckGo,6,1
ethyca.github.io,5,4
linkedin.com,5,2
