time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-10 00:00:00+00:00,621,130,58,35
2026-05-11 00:00:00+00:00,5800,1216,409,49
2026-05-12 00:00:00+00:00,6307,964,344,184
2026-05-13 00:00:00+00:00,6357,1038,239,41
2026-05-14 00:00:00+00:00,7877,1378,382,48
2026-05-15 00:00:00+00:00,7331,1127,201,43
2026-05-16 00:00:00+00:00,2124,347,78,31
2026-05-17 00:00:00+00:00,2357,210,68,28
2026-05-18 00:00:00+00:00,11784,1426,412,67
2026-05-19 00:00:00+00:00,11987,1460,270,42
2026-05-20 00:00:00+00:00,8786,1164,227,37
2026-05-21 00:00:00+00:00,9167,967,187,34
2026-05-22 00:00:00+00:00,13666,910,421,35
2026-05-23 00:00:00+00:00,11409,146,65,24
