referrer,views_total,views_unique
github.com,356,54
ethyca.com,154,71
Google,90,36
ethyca.github.io,66,12
apukeeper.herokuapp.com,16,1
libraries.io,7,1
t.co,4,2
ethyca.atlassian.net,4,1
linkedin.com,3,2
mail.google.com,1,1
