referrer,views_total,views_unique
github.com,456,51
ethyca.com,259,80
ethyca.github.io,85,17
Google,72,25
apukeeper.herokuapp.com,16,1
libraries.io,7,1
t.co,5,5
ethyca.atlassian.net,4,2
angel.co,3,1
youtube.com,1,1
