referrer,views_total,views_unique
github.com,1030,44
ethyca.com,196,88
Google,110,48
ethyca.atlassian.net,84,9
mail.google.com,22,3
hub.docker.com,7,4
ethyca.github.io,5,3
DuckDuckGo,4,3
linkedin.com,2,2
statics.teams.cdn.office.net,2,2
