referrer,views_total,views_unique
github.com,64,24
Google,34,19
ethyca.github.io,18,1
ethyca.atlassian.net,12,5
chatgpt.com,4,4
ethyca.com,3,2
jvndb.jvn.jp,3,2
statics.teams.cdn.office.net,3,1
DuckDuckGo,2,2
search.brave.com,2,2
