referrer,views_total,views_unique
github.com,808,53
Google,252,62
ethyca.com,213,80
ethyca.atlassian.net,56,10
mail.google.com,14,4
ethyca.github.io,10,4
statics.teams.cdn.office.net,7,6
docs.codeclimate.com,4,1
Bing,3,2
search.brave.com,3,2
