time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-29 00:00:00+00:00,8,5,29,13
2022-12-30 00:00:00+00:00,6,4,43,4
2022-12-31 00:00:00+00:00,3,3,62,3
2023-01-01 00:00:00+00:00,1,1,24,6
2023-01-02 00:00:00+00:00,41,3,24,16
2023-01-03 00:00:00+00:00,419,14,288,34
2023-01-04 00:00:00+00:00,697,13,480,40
2023-01-05 00:00:00+00:00,919,11,573,42
2023-01-06 00:00:00+00:00,1183,10,425,33
2023-01-07 00:00:00+00:00,23,6,49,8
2023-01-08 00:00:00+00:00,63,3,161,12
2023-01-09 00:00:00+00:00,1224,9,471,37
2023-01-10 00:00:00+00:00,1758,14,1040,55
2023-01-11 00:00:00+00:00,1226,13,668,43
