time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-19 00:00:00+00:00,154,11,363,33
2022-05-20 00:00:00+00:00,84,4,388,33
2022-05-21 00:00:00+00:00,13,3,11,7
2022-05-22 00:00:00+00:00,1,1,54,13
2022-05-23 00:00:00+00:00,120,7,348,42
2022-05-24 00:00:00+00:00,63,5,299,40
2022-05-25 00:00:00+00:00,215,5,509,32
2022-05-26 00:00:00+00:00,187,7,288,34
2022-05-27 00:00:00+00:00,73,11,146,24
2022-05-28 00:00:00+00:00,6,5,28,19
2022-05-29 00:00:00+00:00,23,2,83,16
2022-05-30 00:00:00+00:00,2,1,17,9
2022-05-31 00:00:00+00:00,106,6,220,28
2022-06-01 00:00:00+00:00,147,9,285,43
