time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-04 00:00:00+00:00,363,9,439,8
2023-06-05 00:00:00+00:00,1260,7,649,42
2023-06-06 00:00:00+00:00,2109,8,745,21
2023-06-07 00:00:00+00:00,2155,19,1219,54
2023-06-08 00:00:00+00:00,1385,14,736,63
2023-06-09 00:00:00+00:00,297,5,509,32
2023-06-10 00:00:00+00:00,105,7,110,8
2023-06-11 00:00:00+00:00,211,6,217,17
2023-06-12 00:00:00+00:00,537,9,601,32
2023-06-13 00:00:00+00:00,1065,14,556,34
2023-06-14 00:00:00+00:00,911,12,532,62
2023-06-15 00:00:00+00:00,1111,9,574,39
2023-06-16 00:00:00+00:00,991,12,526,27
2023-06-17 00:00:00+00:00,36,5,15,4
