time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-01 00:00:00+00:00,1363,110,234,37
2025-08-02 00:00:00+00:00,432,56,86,22
2025-08-03 00:00:00+00:00,14,11,40,16
2025-08-04 00:00:00+00:00,513,70,187,33
2025-08-05 00:00:00+00:00,2306,118,340,51
2025-08-06 00:00:00+00:00,2700,202,426,76
2025-08-07 00:00:00+00:00,2249,138,285,43
2025-08-08 00:00:00+00:00,3319,170,378,56
2025-08-09 00:00:00+00:00,567,48,43,12
2025-08-10 00:00:00+00:00,137,29,65,12
2025-08-11 00:00:00+00:00,3424,238,486,105
2025-08-12 00:00:00+00:00,1324,164,299,60
2025-08-13 00:00:00+00:00,2348,209,415,96
2025-08-14 00:00:00+00:00,251,30,455,74
