referrer,views_total,views_unique
github.com,92,19
Google,40,21
ethyca.atlassian.net,33,9
ethyca.com,28,14
ethyca.github.io,6,5
security.snyk.io,6,1
nvd.nist.gov,3,2
DuckDuckGo,3,1
finder.usmans.me,2,1
ecosia.org,1,1
