referrer,views_total,views_unique
github.com,596,47
ethyca.com,222,101
Google,128,32
ethyca.github.io,20,13
ethyca.atlassian.net,13,2
t.co,8,6
pypi.org,2,2
messages.google.com,2,1
youtube.com,2,1
confluence.gft.com,1,1
