time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-04 00:00:00+00:00,210,43,40,26
2025-07-05 00:00:00+00:00,60,9,17,12
2025-07-06 00:00:00+00:00,156,25,10,7
2025-07-07 00:00:00+00:00,3304,223,279,63
2025-07-08 00:00:00+00:00,2152,218,221,53
2025-07-09 00:00:00+00:00,7154,178,162,35
2025-07-10 00:00:00+00:00,23847,199,377,46
2025-07-11 00:00:00+00:00,14983,169,388,51
2025-07-12 00:00:00+00:00,30,24,32,12
2025-07-13 00:00:00+00:00,6,4,12,9
2025-07-14 00:00:00+00:00,918,116,157,31
2025-07-15 00:00:00+00:00,1663,156,267,48
2025-07-16 00:00:00+00:00,22559,170,250,52
2025-07-17 00:00:00+00:00,942,85,161,37
