time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-08 00:00:00+00:00,19.0,3.0,259,35
2022-03-09 00:00:00+00:00,12.0,4.0,84,17
2022-03-10 00:00:00+00:00,45.0,3.0,214,39
2022-03-11 00:00:00+00:00,171.0,6.0,250,27
2022-03-12 00:00:00+00:00,,,57,11
2022-03-13 00:00:00+00:00,2.0,1.0,29,10
2022-03-14 00:00:00+00:00,27.0,5.0,109,24
2022-03-15 00:00:00+00:00,63.0,9.0,237,43
2022-03-16 00:00:00+00:00,175.0,11.0,394,48
2022-03-17 00:00:00+00:00,22.0,7.0,469,33
2022-03-18 00:00:00+00:00,60.0,11.0,291,38
2022-03-19 00:00:00+00:00,2.0,2.0,27,9
2022-03-20 00:00:00+00:00,,,13,7
2022-03-21 00:00:00+00:00,45.0,6.0,192,27
