referrer,views_total,views_unique
github.com,191,35
ethyca.atlassian.net,94,9
Google,59,32
ethyca.com,47,26
ethyca.github.io,14,3
search.brave.com,9,1
com.google.android.gm,3,2
DuckDuckGo,2,1
blackboard.gwu.edu,2,1
steradian.sg.larksuite.com,1,1
