time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-21 00:00:00+00:00,46,7,195,28
2022-03-22 00:00:00+00:00,43,10,251,33
2022-03-23 00:00:00+00:00,123,8,228,28
2022-03-24 00:00:00+00:00,31,3,172,26
2022-03-25 00:00:00+00:00,81,10,350,27
2022-03-26 00:00:00+00:00,10,3,91,8
2022-03-27 00:00:00+00:00,8,2,53,8
2022-03-28 00:00:00+00:00,57,17,319,36
2022-03-29 00:00:00+00:00,92,14,381,29
2022-03-30 00:00:00+00:00,159,13,405,42
2022-03-31 00:00:00+00:00,98,9,341,35
2022-04-01 00:00:00+00:00,157,15,343,36
2022-04-02 00:00:00+00:00,53,11,83,18
2022-04-03 00:00:00+00:00,2,2,35,13
