time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-31 00:00:00+00:00,893.0,19.0,345,27
2024-11-01 00:00:00+00:00,616.0,9.0,381,21
2024-11-02 00:00:00+00:00,42.0,3.0,11,4
2024-11-03 00:00:00+00:00,1.0,1.0,9,4
2024-11-04 00:00:00+00:00,1145.0,9.0,412,53
2024-11-05 00:00:00+00:00,1270.0,9.0,341,35
2024-11-06 00:00:00+00:00,1803.0,15.0,469,51
2024-11-07 00:00:00+00:00,810.0,11.0,340,38
2024-11-08 00:00:00+00:00,179.0,7.0,138,30
2024-11-09 00:00:00+00:00,52.0,5.0,28,10
2024-11-10 00:00:00+00:00,,,17,15
2024-11-11 00:00:00+00:00,503.0,14.0,127,31
2024-11-12 00:00:00+00:00,1094.0,12.0,300,28
2024-11-13 00:00:00+00:00,797.0,18.0,425,43
