referrer,views_total,views_unique
ethyca.com,182,39
Google,174,49
github.com,137,39
cve.mitre.org,20,5
ethyca.github.io,14,2
nvd.nist.gov,7,4
mail.google.com,4,2
security.snyk.io,4,1
search.brave.com,2,2
ethyca.atlassian.net,2,2
