referrer,views_total,views_unique
github.com,567,33
ethyca.com,189,68
Google,114,36
search.brave.com,46,1
ethyca.atlassian.net,33,8
ethyca.github.io,33,3
docs.ethyca.com,26,2
Baidu,8,1
mail.google.com,7,2
hub.docker.com,4,3
