referrer,views_total,views_unique
github.com,425,71
Google,92,32
ethyca.atlassian.net,60,12
statics.teams.cdn.office.net,5,4
com.slack,4,2
DuckDuckGo,3,3
claude.ai,3,1
ethyca.github.io,2,2
pypi.org,2,1
safetycli.retool.com,2,1
