referrer,views_total,views_unique
github.com,446,37
ethyca.com,189,84
Google,147,40
search.brave.com,48,2
ethyca.atlassian.net,37,6
docs.ethyca.com,26,2
DuckDuckGo,6,5
statics.teams.cdn.office.net,6,2
mail.google.com,4,3
ethyca.github.io,3,2
